ticker,fiscal_period,period_end_date,accession_no,segment,metric_name,metric_value,metric_unit,source_label
GRBK,Q1 2025,2025-04-30,0001373670-25-000049,consolidated,cancellation_rate_pct,6.1,pct,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000049/a3q12025ex99earningsrelease.htm
GRBK,Q1 2025,2025-04-30,0001373670-25-000049,consolidated,backlog_units,864.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000049/a3q12025ex99earningsrelease.htm
GRBK,Q1 2025,2025-04-30,0001373670-25-000049,consolidated,community_count,103.0,count,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000049/a3q12025ex99earningsrelease.htm
GRBK,Q1 2025,2025-04-30,0001373670-25-000049,consolidated,closings_units,910.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000049/a3q12025ex99earningsrelease.htm
GRBK,Q1 2025,2025-04-30,0001373670-25-000049,consolidated,asp_dollars,544000.0,usd,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000049/a3q12025ex99earningsrelease.htm
GRBK,Q1 2025,2025-04-30,0001373670-25-000049,consolidated,gross_margin_pct,31.2,pct,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000049/a3q12025ex99earningsrelease.htm
GRBK,Q4 2024,2025-02-26,0001373670-25-000005,consolidated,net_orders_units,878.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000005/a30q42024ex99earningsrelea.htm
GRBK,Q4 2024,2025-02-26,0001373670-25-000005,consolidated,cancellation_rate_pct,7.8,pct,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000005/a30q42024ex99earningsrelea.htm
GRBK,Q4 2024,2025-02-26,0001373670-25-000005,consolidated,backlog_units,668.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000005/a30q42024ex99earningsrelea.htm
GRBK,Q4 2024,2025-02-26,0001373670-25-000005,consolidated,community_count,106.0,count,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000005/a30q42024ex99earningsrelea.htm
GRBK,Q4 2024,2025-02-26,0001373670-25-000005,consolidated,closings_units,1019.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000005/a30q42024ex99earningsrelea.htm
GRBK,Q4 2024,2025-02-26,0001373670-25-000005,consolidated,asp_dollars,547000.0,usd,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000005/a30q42024ex99earningsrelea.htm
GRBK,Q4 2024,2025-02-26,0001373670-25-000005,consolidated,gross_margin_pct,34.3,pct,https://www.sec.gov/Archives/edgar/data/1373670/000137367025000005/a30q42024ex99earningsrelea.htm
GRBK,Q3 2024,2024-10-30,0001373670-24-000082,consolidated,net_orders_units,877.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000082/a30q32024ex99earningsrelea.htm
GRBK,Q3 2024,2024-10-30,0001373670-24-000082,consolidated,cancellation_rate_pct,8.5,pct,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000082/a30q32024ex99earningsrelea.htm
GRBK,Q3 2024,2024-10-30,0001373670-24-000082,consolidated,backlog_units,809.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000082/a30q32024ex99earningsrelea.htm
GRBK,Q3 2024,2024-10-30,0001373670-24-000082,consolidated,community_count,106.0,count,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000082/a30q32024ex99earningsrelea.htm
GRBK,Q3 2024,2024-10-30,0001373670-24-000082,consolidated,closings_units,956.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000082/a30q32024ex99earningsrelea.htm
GRBK,Q3 2024,2024-10-30,0001373670-24-000082,consolidated,asp_dollars,546900.0,usd,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000082/a30q32024ex99earningsrelea.htm
GRBK,Q3 2024,2024-10-30,0001373670-24-000082,consolidated,gross_margin_pct,32.7,pct,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000082/a30q32024ex99earningsrelea.htm
GRBK,Q2 2024,2024-07-31,0001373670-24-000060,consolidated,net_orders_units,855.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000060/a2q2ex99earningsrelease.htm
GRBK,Q2 2024,2024-07-31,0001373670-24-000060,consolidated,cancellation_rate_pct,9.2,pct,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000060/a2q2ex99earningsrelease.htm
GRBK,Q2 2024,2024-07-31,0001373670-24-000060,consolidated,backlog_units,889.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000060/a2q2ex99earningsrelease.htm
GRBK,Q2 2024,2024-07-31,0001373670-24-000060,consolidated,community_count,105.0,count,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000060/a2q2ex99earningsrelease.htm
GRBK,Q2 2024,2024-07-31,0001373670-24-000060,consolidated,closings_units,987.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000060/a2q2ex99earningsrelease.htm
GRBK,Q2 2024,2024-07-31,0001373670-24-000060,consolidated,asp_dollars,554000.0,usd,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000060/a2q2ex99earningsrelease.htm
GRBK,Q2 2024,2024-07-31,0001373670-24-000060,consolidated,gross_margin_pct,34.5,pct,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000060/a2q2ex99earningsrelease.htm
GRBK,Q1 2024,2024-05-01,0001373670-24-000042,consolidated,net_orders_units,1071.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000042/a3q12024ex99earningsrelease.htm
GRBK,Q1 2024,2024-05-01,0001373670-24-000042,consolidated,cancellation_rate_pct,4.1,pct,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000042/a3q12024ex99earningsrelease.htm
GRBK,Q1 2024,2024-05-01,0001373670-24-000042,consolidated,backlog_units,1020.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000042/a3q12024ex99earningsrelease.htm
GRBK,Q1 2024,2024-05-01,0001373670-24-000042,consolidated,community_count,98.0,count,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000042/a3q12024ex99earningsrelease.htm
GRBK,Q1 2024,2024-05-01,0001373670-24-000042,consolidated,closings_units,821.0,units,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000042/a3q12024ex99earningsrelease.htm
GRBK,Q1 2024,2024-05-01,0001373670-24-000042,consolidated,asp_dollars,540000.0,usd,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000042/a3q12024ex99earningsrelease.htm
GRBK,Q1 2024,2024-05-01,0001373670-24-000042,consolidated,gross_margin_pct,33.4,pct,https://www.sec.gov/Archives/edgar/data/1373670/000137367024000042/a3q12024ex99earningsrelease.htm
MHO,Q1 2026,2026-04-22,0000799292-26-000014,consolidated,net_orders_units,2350.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929226000014/exhibit991earningspressrel.htm
MHO,Q1 2026,2026-04-22,0000799292-26-000014,consolidated,cancellation_rate_pct,8.0,pct,https://www.sec.gov/Archives/edgar/data/799292/000079929226000014/exhibit991earningspressrel.htm
MHO,Q1 2026,2026-04-22,0000799292-26-000014,consolidated,backlog_units,2245.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929226000014/exhibit991earningspressrel.htm
MHO,Q1 2026,2026-04-22,0000799292-26-000014,consolidated,community_count,231.0,count,https://www.sec.gov/Archives/edgar/data/799292/000079929226000014/exhibit991earningspressrel.htm
MHO,Q1 2026,2026-04-22,0000799292-26-000014,consolidated,closings_units,1914.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929226000014/exhibit991earningspressrel.htm
MHO,Q1 2026,2026-04-22,0000799292-26-000014,consolidated,asp_dollars,459000.0,usd,https://www.sec.gov/Archives/edgar/data/799292/000079929226000014/exhibit991earningspressrel.htm
MHO,Q1 2026,2026-04-22,0000799292-26-000014,consolidated,gross_margin_pct,22.0,pct,https://www.sec.gov/Archives/edgar/data/799292/000079929226000014/exhibit991earningspressrel.htm
MHO,Q4 2025,2026-01-28,0000799292-26-000004,consolidated,net_orders_units,1921.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929226000004/exhibit9914thqtr2025earnin.htm
MHO,Q4 2025,2026-01-28,0000799292-26-000004,consolidated,cancellation_rate_pct,10.0,pct,https://www.sec.gov/Archives/edgar/data/799292/000079929226000004/exhibit9914thqtr2025earnin.htm
MHO,Q4 2025,2026-01-28,0000799292-26-000004,consolidated,backlog_units,1809.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929226000004/exhibit9914thqtr2025earnin.htm
MHO,Q4 2025,2026-01-28,0000799292-26-000004,consolidated,community_count,232.0,count,https://www.sec.gov/Archives/edgar/data/799292/000079929226000004/exhibit9914thqtr2025earnin.htm
MHO,Q4 2025,2026-01-28,0000799292-26-000004,consolidated,closings_units,2301.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929226000004/exhibit9914thqtr2025earnin.htm
MHO,Q4 2025,2026-01-28,0000799292-26-000004,consolidated,asp_dollars,484000.0,usd,https://www.sec.gov/Archives/edgar/data/799292/000079929226000004/exhibit9914thqtr2025earnin.htm
MHO,Q4 2025,2026-01-28,0000799292-26-000004,consolidated,gross_margin_pct,18.1,pct,https://www.sec.gov/Archives/edgar/data/799292/000079929226000004/exhibit9914thqtr2025earnin.htm
MHO,Q3 2025,2025-10-22,0000799292-25-000073,consolidated,net_orders_units,1908.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929225000073/exhibit991earningspressrel.htm
MHO,Q3 2025,2025-10-22,0000799292-25-000073,consolidated,cancellation_rate_pct,12.0,pct,https://www.sec.gov/Archives/edgar/data/799292/000079929225000073/exhibit991earningspressrel.htm
MHO,Q3 2025,2025-10-22,0000799292-25-000073,consolidated,backlog_units,2189.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929225000073/exhibit991earningspressrel.htm
MHO,Q3 2025,2025-10-22,0000799292-25-000073,consolidated,community_count,234.0,count,https://www.sec.gov/Archives/edgar/data/799292/000079929225000073/exhibit991earningspressrel.htm
MHO,Q3 2025,2025-10-22,0000799292-25-000073,consolidated,closings_units,2296.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929225000073/exhibit991earningspressrel.htm
MHO,Q3 2025,2025-10-22,0000799292-25-000073,consolidated,asp_dollars,477000.0,usd,https://www.sec.gov/Archives/edgar/data/799292/000079929225000073/exhibit991earningspressrel.htm
MHO,Q3 2025,2025-10-22,0000799292-25-000073,consolidated,gross_margin_pct,24.6,pct,https://www.sec.gov/Archives/edgar/data/799292/000079929225000073/exhibit991earningspressrel.htm
MHO,Q2 2025,2025-07-23,0000799292-25-000057,consolidated,net_orders_units,2078.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929225000057/exhibit991earningspressrel.htm
MHO,Q2 2025,2025-07-23,0000799292-25-000057,consolidated,cancellation_rate_pct,13.0,pct,https://www.sec.gov/Archives/edgar/data/799292/000079929225000057/exhibit991earningspressrel.htm
MHO,Q2 2025,2025-07-23,0000799292-25-000057,consolidated,backlog_units,2577.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929225000057/exhibit991earningspressrel.htm
MHO,Q2 2025,2025-07-23,0000799292-25-000057,consolidated,community_count,234.0,count,https://www.sec.gov/Archives/edgar/data/799292/000079929225000057/exhibit991earningspressrel.htm
MHO,Q2 2025,2025-07-23,0000799292-25-000057,consolidated,closings_units,2348.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929225000057/exhibit991earningspressrel.htm
MHO,Q2 2025,2025-07-23,0000799292-25-000057,consolidated,asp_dollars,479000.0,usd,https://www.sec.gov/Archives/edgar/data/799292/000079929225000057/exhibit991earningspressrel.htm
MHO,Q2 2025,2025-07-23,0000799292-25-000057,consolidated,gross_margin_pct,25.0,pct,https://www.sec.gov/Archives/edgar/data/799292/000079929225000057/exhibit991earningspressrel.htm
MHO,Q1 2025,2025-04-23,0000799292-25-000031,consolidated,net_orders_units,2292.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929225000031/exhibit991earningspressrel.htm
MHO,Q1 2025,2025-04-23,0000799292-25-000031,consolidated,cancellation_rate_pct,10.0,pct,https://www.sec.gov/Archives/edgar/data/799292/000079929225000031/exhibit991earningspressrel.htm
MHO,Q1 2025,2025-04-23,0000799292-25-000031,consolidated,backlog_units,2847.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929225000031/exhibit991earningspressrel.htm
MHO,Q1 2025,2025-04-23,0000799292-25-000031,consolidated,community_count,223.0,count,https://www.sec.gov/Archives/edgar/data/799292/000079929225000031/exhibit991earningspressrel.htm
MHO,Q1 2025,2025-04-23,0000799292-25-000031,consolidated,closings_units,1976.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929225000031/exhibit991earningspressrel.htm
MHO,Q1 2025,2025-04-23,0000799292-25-000031,consolidated,asp_dollars,476000.0,usd,https://www.sec.gov/Archives/edgar/data/799292/000079929225000031/exhibit991earningspressrel.htm
MHO,Q1 2025,2025-04-23,0000799292-25-000031,consolidated,gross_margin_pct,25.9,pct,https://www.sec.gov/Archives/edgar/data/799292/000079929225000031/exhibit991earningspressrel.htm
MHO,Q4 2024,2025-01-29,0000799292-25-000004,consolidated,net_orders_units,1759.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929225000004/exhibit9914thqtr2024earnin.htm
MHO,Q4 2024,2025-01-29,0000799292-25-000004,consolidated,cancellation_rate_pct,14.0,pct,https://www.sec.gov/Archives/edgar/data/799292/000079929225000004/exhibit9914thqtr2024earnin.htm
MHO,Q4 2024,2025-01-29,0000799292-25-000004,consolidated,backlog_units,2531.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929225000004/exhibit9914thqtr2024earnin.htm
MHO,Q4 2024,2025-01-29,0000799292-25-000004,consolidated,community_count,219.0,count,https://www.sec.gov/Archives/edgar/data/799292/000079929225000004/exhibit9914thqtr2024earnin.htm
MHO,Q4 2024,2025-01-29,0000799292-25-000004,consolidated,closings_units,2402.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929225000004/exhibit9914thqtr2024earnin.htm
MHO,Q4 2024,2025-01-29,0000799292-25-000004,consolidated,asp_dollars,490000.0,usd,https://www.sec.gov/Archives/edgar/data/799292/000079929225000004/exhibit9914thqtr2024earnin.htm
MHO,Q4 2024,2025-01-29,0000799292-25-000004,consolidated,gross_margin_pct,25.2,pct,https://www.sec.gov/Archives/edgar/data/799292/000079929225000004/exhibit9914thqtr2024earnin.htm
MHO,Q3 2024,2024-10-30,0000799292-24-000090,consolidated,net_orders_units,2023.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929224000090/exhibit991earningspressrel.htm
MHO,Q3 2024,2024-10-30,0000799292-24-000090,consolidated,cancellation_rate_pct,10.0,pct,https://www.sec.gov/Archives/edgar/data/799292/000079929224000090/exhibit991earningspressrel.htm
MHO,Q3 2024,2024-10-30,0000799292-24-000090,consolidated,backlog_units,3174.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929224000090/exhibit991earningspressrel.htm
MHO,Q3 2024,2024-10-30,0000799292-24-000090,consolidated,community_count,214.0,count,https://www.sec.gov/Archives/edgar/data/799292/000079929224000090/exhibit991earningspressrel.htm
MHO,Q3 2024,2024-10-30,0000799292-24-000090,consolidated,closings_units,2271.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929224000090/exhibit991earningspressrel.htm
MHO,Q3 2024,2024-10-30,0000799292-24-000090,consolidated,asp_dollars,489000.0,usd,https://www.sec.gov/Archives/edgar/data/799292/000079929224000090/exhibit991earningspressrel.htm
MHO,Q3 2024,2024-10-30,0000799292-24-000090,consolidated,gross_margin_pct,27.0,pct,https://www.sec.gov/Archives/edgar/data/799292/000079929224000090/exhibit991earningspressrel.htm
MHO,Q2 2024,2024-07-30,0000799292-24-000065,consolidated,net_orders_units,2255.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929224000065/exhibit991earningspressrel.htm
MHO,Q2 2024,2024-07-30,0000799292-24-000065,consolidated,cancellation_rate_pct,10.0,pct,https://www.sec.gov/Archives/edgar/data/799292/000079929224000065/exhibit991earningspressrel.htm
MHO,Q2 2024,2024-07-30,0000799292-24-000065,consolidated,backlog_units,3422.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929224000065/exhibit991earningspressrel.htm
MHO,Q2 2024,2024-07-30,0000799292-24-000065,consolidated,community_count,215.0,count,https://www.sec.gov/Archives/edgar/data/799292/000079929224000065/exhibit991earningspressrel.htm
MHO,Q2 2024,2024-07-30,0000799292-24-000065,consolidated,closings_units,2224.0,units,https://www.sec.gov/Archives/edgar/data/799292/000079929224000065/exhibit991earningspressrel.htm
MHO,Q2 2024,2024-07-30,0000799292-24-000065,consolidated,asp_dollars,482000.0,usd,https://www.sec.gov/Archives/edgar/data/799292/000079929224000065/exhibit991earningspressrel.htm
MHO,Q2 2024,2024-07-30,0000799292-24-000065,consolidated,gross_margin_pct,28.0,pct,https://www.sec.gov/Archives/edgar/data/799292/000079929224000065/exhibit991earningspressrel.htm
SKY,Q3 FY2026,2026-02-03,0001193125-26-035570,consolidated,closings_units,6270.0,units,https://www.sec.gov/Archives/edgar/data/90896/000119312526035570/sky-ex99_1.htm
SKY,Q3 FY2026,2026-02-03,0001193125-26-035570,consolidated,asp_dollars,99300.0,usd,https://www.sec.gov/Archives/edgar/data/90896/000119312526035570/sky-ex99_1.htm
SKY,Q3 FY2026,2026-02-03,0001193125-26-035570,consolidated,gross_margin_pct,26.2,pct,https://www.sec.gov/Archives/edgar/data/90896/000119312526035570/sky-ex99_1.htm
SKY,Q2 FY2026,2025-11-04,0001193125-25-264723,consolidated,closings_units,6575.0,units,https://www.sec.gov/Archives/edgar/data/90896/000119312525264723/sky-ex99_1.htm
SKY,Q2 FY2026,2025-11-04,0001193125-25-264723,consolidated,asp_dollars,98700.0,usd,https://www.sec.gov/Archives/edgar/data/90896/000119312525264723/sky-ex99_1.htm
SKY,Q2 FY2026,2025-11-04,0001193125-25-264723,consolidated,gross_margin_pct,27.5,pct,https://www.sec.gov/Archives/edgar/data/90896/000119312525264723/sky-ex99_1.htm
SKY,Q1 FY2026,2025-08-05,0000950170-25-103056,consolidated,closings_units,6965.0,units,https://www.sec.gov/Archives/edgar/data/90896/000095017025103056/sky-ex99_1.htm
SKY,Q1 FY2026,2025-08-05,0000950170-25-103056,consolidated,asp_dollars,95000.0,usd,https://www.sec.gov/Archives/edgar/data/90896/000095017025103056/sky-ex99_1.htm
SKY,Q1 FY2026,2025-08-05,0000950170-25-103056,consolidated,gross_margin_pct,27.1,pct,https://www.sec.gov/Archives/edgar/data/90896/000095017025103056/sky-ex99_1.htm
SKY,Q4 FY2025,2025-05-27,0000950170-25-077372,consolidated,closings_units,5941.0,units,https://www.sec.gov/Archives/edgar/data/90896/000095017025077372/sky-ex99_1.htm
SKY,Q4 FY2025,2025-05-27,0000950170-25-077372,consolidated,asp_dollars,94300.0,usd,https://www.sec.gov/Archives/edgar/data/90896/000095017025077372/sky-ex99_1.htm
SKY,Q4 FY2025,2025-05-27,0000950170-25-077372,consolidated,gross_margin_pct,25.7,pct,https://www.sec.gov/Archives/edgar/data/90896/000095017025077372/sky-ex99_1.htm
SKY,Q3 FY2025,2025-02-04,0000950170-25-013452,consolidated,closings_units,6437.0,units,https://www.sec.gov/Archives/edgar/data/90896/000095017025013452/sky-ex99_1.htm
SKY,Q3 FY2025,2025-02-04,0000950170-25-013452,consolidated,asp_dollars,94900.0,usd,https://www.sec.gov/Archives/edgar/data/90896/000095017025013452/sky-ex99_1.htm
SKY,Q3 FY2025,2025-02-04,0000950170-25-013452,consolidated,gross_margin_pct,28.1,pct,https://www.sec.gov/Archives/edgar/data/90896/000095017025013452/sky-ex99_1.htm
SKY,Q2 FY2025,2024-10-28,0000950170-24-117737,consolidated,closings_units,6357.0,units,https://www.sec.gov/Archives/edgar/data/90896/000095017024117737/sky-ex99_1.htm
SKY,Q2 FY2025,2024-10-28,0000950170-24-117737,consolidated,asp_dollars,92400.0,usd,https://www.sec.gov/Archives/edgar/data/90896/000095017024117737/sky-ex99_1.htm
SKY,Q2 FY2025,2024-10-28,0000950170-24-117737,consolidated,gross_margin_pct,27.0,pct,https://www.sec.gov/Archives/edgar/data/90896/000095017024117737/sky-ex99_1.htm
SKY,Q1 FY2025,2024-08-06,0000950170-24-091834,consolidated,closings_units,6538.0,units,https://www.sec.gov/Archives/edgar/data/90896/000095017024091834/sky-ex99_1.htm
SKY,Q1 FY2025,2024-08-06,0000950170-24-091834,consolidated,asp_dollars,91700.0,usd,https://www.sec.gov/Archives/edgar/data/90896/000095017024091834/sky-ex99_1.htm
SKY,Q1 FY2025,2024-08-06,0000950170-24-091834,consolidated,gross_margin_pct,26.2,pct,https://www.sec.gov/Archives/edgar/data/90896/000095017024091834/sky-ex99_1.htm
SKY,Q4 FY2024,2024-05-16,0000950170-24-062895,consolidated,closings_units,5652.0,units,https://www.sec.gov/Archives/edgar/data/90896/000095017024062895/sky-ex99_1.htm
SKY,Q4 FY2024,2024-05-16,0000950170-24-062895,consolidated,asp_dollars,89800.0,usd,https://www.sec.gov/Archives/edgar/data/90896/000095017024062895/sky-ex99_1.htm
SKY,Q4 FY2024,2024-05-16,0000950170-24-062895,consolidated,gross_margin_pct,24.8,pct,https://www.sec.gov/Archives/edgar/data/90896/000095017024062895/sky-ex99_1.htm
CCS,Q1 2026,2026-04-22,0001576940-26-000024,consolidated,net_orders_units,2379.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694026000024/ccs-20260422xex99_1.htm
CCS,Q1 2026,2026-04-22,0001576940-26-000024,consolidated,backlog_units,1155.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694026000024/ccs-20260422xex99_1.htm
CCS,Q1 2026,2026-04-22,0001576940-26-000024,consolidated,community_count,316.0,count,https://www.sec.gov/Archives/edgar/data/1576940/000157694026000024/ccs-20260422xex99_1.htm
CCS,Q1 2026,2026-04-22,0001576940-26-000024,consolidated,closings_units,2013.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694026000024/ccs-20260422xex99_1.htm
CCS,Q1 2026,2026-04-22,0001576940-26-000024,consolidated,asp_dollars,364700.0,usd,https://www.sec.gov/Archives/edgar/data/1576940/000157694026000024/ccs-20260422xex99_1.htm
CCS,Q1 2026,2026-04-22,0001576940-26-000024,consolidated,gross_margin_pct,17.8,pct,https://www.sec.gov/Archives/edgar/data/1576940/000157694026000024/ccs-20260422xex99_1.htm
CCS,Q4 2025,2026-01-28,0001576940-26-000003,consolidated,net_orders_units,2702.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694026000003/ccs-20260128xex99_1.htm
CCS,Q4 2025,2026-01-28,0001576940-26-000003,consolidated,backlog_units,789.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694026000003/ccs-20260128xex99_1.htm
CCS,Q4 2025,2026-01-28,0001576940-26-000003,consolidated,community_count,305.0,count,https://www.sec.gov/Archives/edgar/data/1576940/000157694026000003/ccs-20260128xex99_1.htm
CCS,Q4 2025,2026-01-28,0001576940-26-000003,consolidated,closings_units,3030.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694026000003/ccs-20260128xex99_1.htm
CCS,Q4 2025,2026-01-28,0001576940-26-000003,consolidated,asp_dollars,366700.0,usd,https://www.sec.gov/Archives/edgar/data/1576940/000157694026000003/ccs-20260128xex99_1.htm
CCS,Q4 2025,2026-01-28,0001576940-26-000003,consolidated,gross_margin_pct,15.4,pct,https://www.sec.gov/Archives/edgar/data/1576940/000157694026000003/ccs-20260128xex99_1.htm
CCS,Q3 2025,2025-10-22,0001576940-25-000064,consolidated,net_orders_units,2386.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000064/ccs-20251022xex99_1.htm
CCS,Q3 2025,2025-10-22,0001576940-25-000064,consolidated,backlog_units,1117.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000064/ccs-20251022xex99_1.htm
CCS,Q3 2025,2025-10-22,0001576940-25-000064,consolidated,community_count,321.0,count,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000064/ccs-20251022xex99_1.htm
CCS,Q3 2025,2025-10-22,0001576940-25-000064,consolidated,closings_units,2486.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000064/ccs-20251022xex99_1.htm
CCS,Q3 2025,2025-10-22,0001576940-25-000064,consolidated,asp_dollars,384200.0,usd,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000064/ccs-20251022xex99_1.htm
CCS,Q3 2025,2025-10-22,0001576940-25-000064,consolidated,gross_margin_pct,17.9,pct,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000064/ccs-20251022xex99_1.htm
CCS,Q2 2025,2025-07-23,0001576940-25-000054,consolidated,net_orders_units,2546.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000054/ccs-20250723xex99_1.htm
CCS,Q2 2025,2025-07-23,0001576940-25-000054,consolidated,backlog_units,1217.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000054/ccs-20250723xex99_1.htm
CCS,Q2 2025,2025-07-23,0001576940-25-000054,consolidated,community_count,327.0,count,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000054/ccs-20250723xex99_1.htm
CCS,Q2 2025,2025-07-23,0001576940-25-000054,consolidated,closings_units,2587.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000054/ccs-20250723xex99_1.htm
CCS,Q2 2025,2025-07-23,0001576940-25-000054,consolidated,asp_dollars,377500.0,usd,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000054/ccs-20250723xex99_1.htm
CCS,Q2 2025,2025-07-23,0001576940-25-000054,consolidated,gross_margin_pct,17.6,pct,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000054/ccs-20250723xex99_1.htm
CCS,Q1 2025,2025-04-23,0001576940-25-000027,consolidated,net_orders_units,2692.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000027/ccs-20250423xex99_1.htm
CCS,Q1 2025,2025-04-23,0001576940-25-000027,consolidated,backlog_units,1258.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000027/ccs-20250423xex99_1.htm
CCS,Q1 2025,2025-04-23,0001576940-25-000027,consolidated,community_count,318.0,count,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000027/ccs-20250423xex99_1.htm
CCS,Q1 2025,2025-04-23,0001576940-25-000027,consolidated,closings_units,2284.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000027/ccs-20250423xex99_1.htm
CCS,Q1 2025,2025-04-23,0001576940-25-000027,consolidated,asp_dollars,386900.0,usd,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000027/ccs-20250423xex99_1.htm
CCS,Q1 2025,2025-04-23,0001576940-25-000027,consolidated,gross_margin_pct,19.9,pct,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000027/ccs-20250423xex99_1.htm
CCS,Q4 2024,2025-01-29,0001576940-25-000003,consolidated,net_orders_units,2467.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000003/ccs-20250129xex99_1.htm
CCS,Q4 2024,2025-01-29,0001576940-25-000003,consolidated,backlog_units,850.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000003/ccs-20250129xex99_1.htm
CCS,Q4 2024,2025-01-29,0001576940-25-000003,consolidated,community_count,322.0,count,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000003/ccs-20250129xex99_1.htm
CCS,Q4 2024,2025-01-29,0001576940-25-000003,consolidated,closings_units,3198.0,units,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000003/ccs-20250129xex99_1.htm
CCS,Q4 2024,2025-01-29,0001576940-25-000003,consolidated,asp_dollars,389800.0,usd,https://www.sec.gov/Archives/edgar/data/1576940/000157694025000003/ccs-20250129xex99_1.htm
